id,code,number,name,parent_id/id,type,nature,active
acc_sat.account_sat_v2_835,604.40,604-100-040,Honorarios a personas morales residentes del extranjero,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_836,604.41,604-100-041,Honorarios a personas morales residentes del extranjero partes relacionadas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_837,604.42,604-100-042,Honorarios aduanales personas fisicas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_838,604.43,604-100-043,Honorarios aduanales personas morales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_839,604.44,604-100-044,Honorarios al consejo de administracion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_840,604.45,604-100-045,Arrendamiento a personas fisicas residentes nacionales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_841,604.46,604-100-046,Arrendamiento a personas morales residentes nacionales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_842,604.47,604-100-047,Arrendamiento a residentes del extranjero,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_843,604.48,604-100-048,Combustibles y lubricantes,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_844,604.49,604-100-049,Viaticos y gastos de viaje,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_845,604.50,604-100-050,"Telefono, internet",acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_846,604.51,604-100-051,Agua,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_847,604.52,604-100-052,Energia electrica,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_848,604.53,604-100-053,Vigilancia y seguridad,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_849,604.54,604-100-054,Limpieza,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_850,604.55,604-100-055,Papeleria y articulos de oficina,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_851,604.56,604-100-056,Mantenimiento y conservacion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_852,604.57,604-100-057,Seguros y fianzas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_853,604.58,604-100-058,Otros impuestos y derechos,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_854,604.59,604-100-059,Recargos fiscales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_855,604.60,604-100-060,Cuotas y suscripciones,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_856,604.61,604-100-061,Propaganda y publicidad,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_857,604.62,604-100-062,Capacitacion al personal,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_858,604.63,604-100-063,Donativos y ayudas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_859,604.64,604-100-064,Asistencia tecnica,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_860,604.65,604-100-065,Regalias sujetas a otros porcentajes,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_861,604.66,604-100-066,Regalias sujetas al 5%,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_862,604.67,604-100-067,Regalias sujetas al 10%,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_863,604.68,604-100-068,Regalias sujetas al 15%,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_864,604.69,604-100-069,Regalias sujetas al 25%,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_865,604.70,604-100-070,Regalias sujetas al 30%,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_866,604.71,604-100-071,Regalias sin retencion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_867,604.72,604-100-072,Fletes y acarreos,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_868,604.73,604-100-073,Gastos de importacion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_869,604.74,604-100-074,Patentes y marcas,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_870,604.75,604-100-075,Uniformes,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_871,604.76,604-100-076,Prediales,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_872,604.77,604-100-077,Gastos de fabricacion de urbanizacion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_873,604.78,604-100-078,Gastos de fabricacion de construccion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_874,604.79,604-100-079,Fletes del extranjero,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_875,604.80,604-100-080,Recoleccion de bienes del sector agropecuario y/o ganadero,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_876,604.81,604-100-081,Gastos no deducibles (sin requisitos fiscales),acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_877,604.82,604-100-082,Otros gastos de fabricacion,acc_sat.account_sat_v2_795,other,D,True
acc_sat.account_sat_v2_878,605,605-000-000,Mano de obra directa,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_879,605.01,605-100-001,Mano de obra,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_880,605.02,605-100-002,Sueldos y Salarios,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_881,605.03,605-100-003,Compensaciones,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_882,605.04,605-100-004,Tiempos extras,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_883,605.05,605-100-005,Premios de asistencia,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_884,605.06,605-100-006,Premios de puntualidad,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_885,605.07,605-100-007,Vacaciones,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_886,605.08,605-100-008,Prima vacacional,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_887,605.09,605-100-009,Prima dominical,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_888,605.10,605-100-010,Dias festivos,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_889,605.11,605-100-011,Gratificaciones,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_890,605.12,605-100-012,Primas de antiguedad,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_891,605.13,605-100-013,Aguinaldo,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_892,605.14,605-100-014,Indemnizaciones,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_893,605.15,605-100-015,Destajo,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_894,605.16,605-100-016,Despensa,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_895,605.17,605-100-017,Transporte,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_896,605.18,605-100-018,Servicio medico,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_897,605.19,605-100-019,Ayuda en gastos funerarios,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_898,605.20,605-100-020,Fondo de ahorro,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_899,605.21,605-100-021,Cuotas sindicales,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_900,605.22,605-100-022,PTU,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_901,605.23,605-100-023,Estimulo al personal,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_902,605.24,605-100-024,Prevision social,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_903,605.25,605-100-025,Aportaciones para el plan de jubilacion,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_904,605.26,605-100-026,Otras prestaciones al personal,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_905,605.27,605-100-027,Asimilados a salarios,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_906,605.28,605-100-028,Cuotas al IMSS,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_907,605.29,605-100-029,Aportaciones al infonavit,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_908,605.30,605-100-030,Aportaciones al SAR,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_909,605.31,605-100-031,Otros costos de mano de obra directa,acc_sat.account_sat_v2_878,other,D,True
acc_sat.account_sat_v2_910,606,606-000-000,Facilidades administrativas fiscales,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_911,606.01,606-100-001,Facilidades administrativas fiscales,acc_sat.account_sat_v2_910,other,D,True
acc_sat.account_sat_v2_912,607,607-000-000,Participacion de los trabajadores en las utilidades,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_913,607.01,607-100-001,Participacion de los trabajadores en las utilidades,acc_sat.account_sat_v2_912,other,D,True
acc_sat.account_sat_v2_914,608,608-000-000,Participacion en resultados de subsidiarias,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_915,608.01,608-100-001,Participacion en resultados de subsidiarias,acc_sat.account_sat_v2_914,other,D,True
acc_sat.account_sat_v2_916,609,609-000-000,Participacion en resultados de asociadas,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_917,609.01,609-100-001,Participacion en resultados de asociadas,acc_sat.account_sat_v2_914,other,D,True
acc_sat.account_sat_v2_918,610,610-000-000,Participacion de los trabajadores en las utilidades diferida,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_919,610.01,610-100-001,Participacion de los trabajadores en las utilidades diferida,acc_sat.account_sat_v2_918,other,D,True
acc_sat.account_sat_v2_920,611,611-000-000,Impuesto Sobre la renta,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_921,611.01,611-100-001,Impuesto Sobre la renta,acc_sat.account_sat_v2_920,other,D,True
acc_sat.account_sat_v2_922,611.02,611-100-002,Impuesto Sobre la renta por remanente distribuible,acc_sat.account_sat_v2_920,other,D,True
acc_sat.account_sat_v2_923,612,612-000-000,Gastos no deducibles para CUFIN,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_924,612.01,612-100-001,Gastos no deducibles para CUFIN,acc_sat.account_sat_v2_923,other,D,True
acc_sat.account_sat_v2_925,613,613-000-000,Depreciacion contable,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_926,613.01,613-100-001,Depreciacion de edificios,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_927,613.02,613-100-002,Depreciacion de maquinaria y equipo,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_928,613.03,613-100-003,"Depreciacion de automoviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques",acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_929,613.04,613-100-004,Depreciacion de mobiliario y equipo de oficina,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_930,613.05,613-100-005,Depreciacion de equipo de computo,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_931,613.06,613-100-006,Depreciacion de equipo de comunicacion,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_932,613.07,613-100-007,"Depreciacion de activos biologicos, vegetales y semovientes",acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_933,613.08,613-100-008,Depreciacion de otros activos fijos,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_934,613.09,613-100-009,Depreciacion de ferrocarriles,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_935,613.10,613-100-010,Depreciacion de embarcaciones,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_936,613.11,613-100-011,Depreciacion de aviones,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_937,613.12,613-100-012,"Depreciacion de troqueles, moldes, matrices y herramental",acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_938,613.13,613-100-013,Depreciacion de equipo de comunicaciones telefonicas,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_939,613.14,613-100-014,Depreciacion de equipo de comunicacion satelital,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_940,613.15,613-100-015,Depreciacion de equipo de adaptaciones para personas con capacidades diferentes,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_941,613.16,613-100-016,Depreciacion de maquinaria y equipo de generacion de energia de fuentes renovables o de sistemas de cogeneracion de electricidad eficiente,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_942,613.17,613-100-017,Depreciacion de adaptaciones y mejoras,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_943,613.18,613-100-018,Depreciacion de otra maquinaria y equipo,acc_sat.account_sat_v2_925,other,D,True
acc_sat.account_sat_v2_944,614,614-000-000,Amortizacion contable,acc_sat.account_sat_v2_541,view,D,True
acc_sat.account_sat_v2_945,614.01,614-100-001,Amortizacion de gastos diferidos,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_946,614.02,614-100-002,Amortizacion de gastos pre operativos,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_947,614.03,614-100-003,"Amortizacion de regalias, asistencia tecnica y otros gastos diferidos",acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_948,614.04,614-100-004,Amortizacion de activos intangibles,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_949,614.05,614-100-005,Amortizacion de gastos de organizacion,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_950,614.06,614-100-006,Amortizacion de investigacion y desarrollo de mercado,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_951,614.07,614-100-007,Amortizacion de marcas y patentes,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_952,614.08,614-100-008,Amortizacion de Credito mercantil,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_953,614.09,614-100-009,Amortizacion de gastos de instalacion,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_954,614.10,614-100-010,Amortizacion de otros activos diferidos,acc_sat.account_sat_v2_944,other,D,True
acc_sat.account_sat_v2_955,700,000-000-007,Resultado integral de financiamiento,acc_sat.account_sat_v2_001,view,D,True
acc_sat.account_sat_v2_956,701,701-000-000,Gastos financieros,acc_sat.account_sat_v2_955,view,D,True
acc_sat.account_sat_v2_957,701.01,701-100-001,Perdida cambiaria,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_958,701.02,701-100-002,Perdida cambiaria nacional parte relacionada,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_959,701.03,701-100-003,Perdida cambiaria extranjero parte relacionada,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_960,701.04,701-100-004,Intereses a cargo bancario nacional,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_961,701.05,701-100-005,Intereses a cargo bancario extranjero,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_962,701.06,701-100-006,Intereses a cargo de personas fisicas nacional,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_963,701.07,701-100-007,Intereses a cargo de personas fisicas extranjero,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_964,701.08,701-100-008,Intereses a cargo de personas morales nacional,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_965,701.09,701-100-009,Intereses a cargo de personas morales extranjero,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_966,701.10,701-100-010,Comisiones bancarias,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_967,701.11,701-100-011,Otros gastos financieros,acc_sat.account_sat_v2_956,other,D,True
acc_sat.account_sat_v2_968,702,702-000-000,Productos financieros,acc_sat.account_sat_v2_955,view,A,True
acc_sat.account_sat_v2_969,702.01,702-100-001,Utilidad cambiaria,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_970,702.02,702-100-002,Utilidad cambiaria nacional parte relacionada,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_971,702.03,702-100-003,Utilidad cambiaria extranjero parte relacionada,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_972,702.04,702-100-004,Intereses a favor bancarios nacional,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_973,702.05,702-100-005,Intereses a favor bancarios extranjero,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_974,702.06,702-100-006,Intereses a favor de personas fisicas nacional,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_975,702.07,702-100-007,Intereses a favor de personas fisicas extranjero,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_976,702.08,702-100-008,Intereses a favor de personas morales nacional,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_977,702.09,702-100-009,Intereses a favor de personas morales extranjero,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_978,702.10,702-100-010,Otros productos financieros,acc_sat.account_sat_v2_968,other,A,True
acc_sat.account_sat_v2_979,703,703-000-000,Otros gastos,acc_sat.account_sat_v2_955,view,D,True
acc_sat.account_sat_v2_980,703.01,703-100-001,Perdida en venta y/o baja de terrenos,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_981,703.02,703-100-002,Perdida en venta y/o baja de edificios,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_982,703.03,703-100-003,Perdida en venta y/o baja de maquinaria y equipo,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_983,703.04,703-100-004,"Perdida en venta y/o baja de automoviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques",acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_984,703.05,703-100-005,Perdida en venta y/o baja de mobiliario y equipo de oficina,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_985,703.06,703-100-006,Perdida en venta y/o baja de equipo de computo,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_986,703.07,703-100-007,Perdida en venta y/o baja de equipo de comunicacion,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_987,703.08,703-100-008,"Perdida en venta y/o baja de activos biologicos, vegetales y semovientes",acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_988,703.09,703-100-009,Perdida en venta y/o baja de otros activos fijos,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_989,703.10,703-100-010,Perdida en venta y/o baja de ferrocarriles,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_990,703.11,703-100-011,Perdida en venta y/o baja de embarcaciones,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_991,703.12,703-100-012,Perdida en venta y/o baja de aviones,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_992,703.13,703-100-013,"Perdida en venta y/o baja de troqueles, moldes, matrices y herramental",acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_993,703.14,703-100-014,Perdida en venta y/o baja de equipo de comunicaciones telefonicas,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_994,703.15,703-100-015,Perdida en venta y/o baja de equipo de comunicacion satelital,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_995,703.16,703-100-016,Perdida en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_996,703.17,703-100-017,Perdida en venta y/o baja de maquinaria y equipo de generacion de energia de fuentes renovables o de sistemas de cogeneracion de electricidad eficiente,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_997,703.18,703-100-018,Perdida en venta y/o baja de otra maquinaria y equipo,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_998,703.19,703-100-019,Perdida por enajenacion de acciones,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_999,703.20,703-100-020,Perdida por enajenacion de partes sociales,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_1000,703.21,703-100-021,Otros gastos,acc_sat.account_sat_v2_979,other,D,True
acc_sat.account_sat_v2_1001,704,704-000-000,Otros productos,acc_sat.account_sat_v2_955,view,A,True
acc_sat.account_sat_v2_1002,704.01,704-100-001,Ganancia en venta y/o baja de terrenos,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1003,704.02,704-100-002,Ganancia en venta y/o baja de edificios,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1004,704.03,704-100-003,Ganancia en venta y/o baja de maquinaria y equipo,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1005,704.04,704-100-004,"Ganancia en venta y/o baja de automoviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques",acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1006,704.05,704-100-005,Ganancia en venta y/o baja de mobiliario y equipo de oficina,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1007,704.06,704-100-006,Ganancia en venta y/o baja de equipo de computo,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1008,704.07,704-100-007,Ganancia en venta y/o baja de equipo de comunicacion,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1009,704.08,704-100-008,"Ganancia en venta y/o baja de activos biologicos, vegetales y semovientes",acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1010,704.09,704-100-009,Ganancia en venta y/o baja de otros activos fijos,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1011,704.10,704-100-010,Ganancia en venta y/o baja de ferrocarriles,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1012,704.11,704-100-011,Ganancia en venta y/o baja de embarcaciones,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1013,704.12,704-100-012,Ganancia en venta y/o baja de aviones,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1014,704.13,704-100-013,"Ganancia en venta y/o baja de troqueles, moldes, matrices y herramental",acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1015,704.14,704-100-014,Ganancia en venta y/o baja de equipo de comunicaciones telefonicas,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1016,704.15,704-100-015,Ganancia en venta y/o baja de equipo de comunicacion satelital,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1017,704.16,704-100-016,Ganancia en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1018,704.17,704-100-017,Ganancia en venta de maquinaria y equipo de generacion de energia de fuentes renovables o de sistemas de cogeneracion de electricidad eficiente,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1019,704.18,704-100-018,Ganancia en venta y/o baja de otra maquinaria y equipo,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1020,704.19,704-100-019,Ganancia por enajenacion de acciones,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1021,704.20,704-100-020,Ganancia por enajenacion de partes sociales,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1022,704.21,704-100-021,Ingresos por estimulos fiscales,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1023,704.22,704-100-022,Ingresos por condonacion de adeudo,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1024,704.23,704-100-023,Otros productos,acc_sat.account_sat_v2_1001,other,A,True
acc_sat.account_sat_v2_1025,800,000-000-008,Cuentas de orden,acc_sat.account_sat_v2_001,view,D,True
acc_sat.account_sat_v2_1026,801,801-000-000,UFIN del ejercicio,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1027,801.01,801-100-001,UFIN ,acc_sat.account_sat_v2_1026,other,D,True
acc_sat.account_sat_v2_1028,801.02,801-100-002,Contra cuenta UFIN ,acc_sat.account_sat_v2_1026,other,A,True
acc_sat.account_sat_v2_1029,802,802-000-000,CUFIN del ejercicio,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1030,802.01,802-100-001,CUFIN ,acc_sat.account_sat_v2_1029,other,D,True
acc_sat.account_sat_v2_1031,802.02,802-100-002,Contra cuenta CUFIN ,acc_sat.account_sat_v2_1029,other,A,True
acc_sat.account_sat_v2_1032,803,803-000-000,CUFIN de ejercicios anteriores,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1033,803.01,803-100-001,CUFIN de ejercicios anteriores ,acc_sat.account_sat_v2_1032,other,D,True
acc_sat.account_sat_v2_1034,803.02,803-100-002,Contra cuenta CUFIN de ejercicios anteriores,acc_sat.account_sat_v2_1032,other,A,True
acc_sat.account_sat_v2_1035,804,804-000-000,CUFINRE del ejercicio,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1036,804.01,804-100-001,CUFINRE ,acc_sat.account_sat_v2_1035,other,D,True
acc_sat.account_sat_v2_1037,804.02,804-100-002,Contra cuenta CUFINRE ,acc_sat.account_sat_v2_1035,other,A,True
acc_sat.account_sat_v2_1038,805,805-000-000,CUFINRE de ejercicios anteriores,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1039,805.01,805-100-001,CUFINRE de ejercicios anteriores,acc_sat.account_sat_v2_1038,other,D,True
acc_sat.account_sat_v2_1040,805.02,805-100-002,Contra cuenta CUFINRE de ejercicios anteriores,acc_sat.account_sat_v2_1038,other,A,True
acc_sat.account_sat_v2_1041,806,806-000-000,CUCA del ejercicio,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1042,806.01,806-100-001,CUCA,acc_sat.account_sat_v2_1041,other,D,True
acc_sat.account_sat_v2_1043,806.02,806-100-002,Contra cuenta CUCA,acc_sat.account_sat_v2_1041,other,A,True
acc_sat.account_sat_v2_1044,807,807-000-000,CUCA de ejercicios anteriores,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1045,807.01,807-100-001,CUCA de ejercicios anteriores,acc_sat.account_sat_v2_1044,other,D,True
acc_sat.account_sat_v2_1046,807.02,807-100-002,Contra cuenta CUCA de ejercicios anteriores,acc_sat.account_sat_v2_1044,other,A,True
acc_sat.account_sat_v2_1047,808,808-000-000,Ajuste anual por inflacion acumulable,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1048,808.01,808-100-001,Ajuste anual por inflacion acumulable,acc_sat.account_sat_v2_1047,other,D,True
acc_sat.account_sat_v2_1049,808.02,808-100-002,Acumulacion del ajuste anual inflacionario,acc_sat.account_sat_v2_1047,other,A,True
acc_sat.account_sat_v2_1050,809,809-000-000,Ajuste anual por inflacion deducible,acc_sat.account_sat_v2_1025,view,D,True
